No event,-0.62,0.26,-0.13,0.59,1561600133293
No event,-0.65,-0.13,0.55,0.59,1561600134294
No event,-0.55,0.24,0.44,3.28,1561600135294
No event,-0.57,-0.08,0.40,3.28,1561600136295
No event,-0.66,0.04,0.19,3.28,1561600137295
No event,-0.32,0.09,0.35,3.28,1561600138295
No event,-0.34,-0.12,0.79,3.28,1561600139295
No event,-0.45,0.14,0.93,4.84,1561600140295
No event,-0.69,-0.05,0.76,4.84,1561600141296
No event,-0.74,0.02,1.58,4.84,1561600142296
No event,-0.67,0.07,1.75,4.84,1561600143296
No event,-0.56,-0.04,0.46,4.84,1561600144296
No event,-0.41,0.06,0.75,3.06,1561600145296
No event,-0.43,0.07,0.66,3.06,1561600146296
No event,-0.19,0.03,0.64,3.06,1561600147296
No event,-0.17,0.02,0.47,3.06,1561600148296
No event,-0.21,0.05,0.45,3.06,1561600149296
No event,-0.21,0.04,0.48,0.21,1561600150297
No event,-0.26,-0.01,0.44,0.21,1561600151297
No event,-0.25,-0.02,0.47,0.21,1561600152296
No event,-0.35,0.05,0.42,0.21,1561600153296
No event,-0.23,0.05,0.24,0.21,1561600154297
No event,-0.32,0.01,-0.23,0.40,1561600155297
No event,-0.27,0.06,-0.46,0.40,1561600156297
No event,-0.21,-0.01,-0.29,0.40,1561600157298
No event,-0.19,0.04,0.09,0.40,1561600158298
No event,0.03,-0.17,-0.22,0.40,1561600159299
No event,-0.22,-0.09,-0.49,1.10,1561600160299
No event,-0.21,-0.00,-0.02,1.10,1561600161300
No event,-0.41,-0.01,0.26,1.10,1561600162300
No event,-0.74,0.05,0.18,1.10,1561600163300
No event,-0.36,-0.05,0.27,1.10,1561600164300
No event,-0.51,0.04,1.20,7.52,1561600165300
No event,-0.06,-0.26,1.49,7.52,1561600166300
No event,-0.78,-0.15,0.30,7.52,1561600167300
No event,-0.16,0.50,-0.13,7.52,1561600168300
No event,-0.76,-0.58,-0.40,7.52,1561600169300
No event,-1.20,-0.03,-0.67,5.42,1561600170301
No event,-0.06,-0.06,-0.39,5.42,1561600171301
No event,-0.24,0.11,0.58,5.42,1561600172301
No event,-0.43,-0.04,2.22,5.42,1561600173301
No event,-0.47,0.06,1.10,5.42,1561600174302
No event,-0.65,0.59,-1.62,4.88,1561600175303
No event,0.69,-1.07,0.56,4.88,1561600176303
No event,-0.02,-0.15,0.79,4.88,1561600177304
No event,-0.51,0.06,0.34,4.88,1561600178304
No event,-0.49,-0.06,0.08,4.88,1561600179305
No event,-0.43,-0.07,-0.33,4.88,1561600180305
No event,-0.85,0.05,-0.53,4.88,1561600181305
No event,-0.28,0.01,-0.01,4.88,1561600182306
No event,-0.05,0.11,0.82,4.88,1561600183307
No event,0.24,-0.13,0.45,7.14,1561600184308
No event,0.09,0.17,0.80,7.14,1561600185308
No event,-0.11,0.03,1.07,7.14,1561600186308
No event,-0.35,-0.07,2.14,7.14,1561600187308
No event,-0.28,-0.10,2.03,7.14,1561600188309
No event,-0.30,-0.10,1.63,9.68,1561600189309
No event,-0.02,0.12,0.80,9.68,1561600190309
No event,-0.59,-0.35,0.95,9.68,1561600191310
No event,-0.81,0.04,0.92,9.68,1561600192310
No event,-0.74,0.26,1.48,9.68,1561600193311
No event,-0.60,-0.35,1.09,9.43,1561600194311
No event,-0.69,0.06,1.20,9.43,1561600195311
No event,-0.65,-0.06,0.99,9.43,1561600196311
No event,-0.44,-0.01,0.64,9.43,1561600197311
No event,-0.54,0.07,0.25,9.43,1561600198312
No event,-1.14,-0.17,0.90,9.43,1561600199312
No event,-1.32,-0.30,0.98,4.40,1561600200312
No event,-1.03,0.01,0.46,4.40,1561600201313
No event,-1.04,-0.14,0.24,4.40,1561600202314
No event,-1.53,-0.00,0.02,4.40,1561600203314
